level_0,index,InChIKey,Solubility,SMILES,M,N_atoms,N_aroma_cycles,N_aroma_heterocycles,TPSA,logP,MP
327,328,AVCKOFMRPAJEPN-UHFFFAOYSA-N,-6.9290130346,COc1ccc(cc1)N2CCN(CC2)c3ccc(cc3)[N+]([O-])=O,313.35699999999997,42,2,0,58.85,2.9300000000000015,193.0
328,329,AVCKOFMRPAJEPN-UHFFFAOYSA-N,-6.92900482171202,COC1C=CC(=CC=1)N1CCN(CC1)C1C=CC(=CC=1)[N+]([O-])=O,313.35699999999997,42,2,0,58.85,2.9300000000000015,193.0
329,330,AVGSPEYUIJBWHJ-UHFFFAOYSA-N,-5.558105168390398,FC(F)(F)OC(F)(F)OC(F)(Cl)C(F)(F)Cl,302.932,16,0,0,18.46,3.7833999999999994,-80.0
350,351,AWDRATDZQPNJFN-UHFFFAOYSA-N,-1.085928633051919,CC(CCC(=O)NCCS(O)(=O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C21C,499.71400000000034,79,0,0,123.93,3.3973000000000013,206.0
351,352,AWFJMMINHWORIB-UHFFFAOYSA-N,-5.369755465286347,CCC=CCC(C)OC(=O)C1C=CC=CC=1O,234.29500000000002,35,1,0,46.53,3.2938000000000023,-50.0
357,358,AWNOGHRWORTNEI-UHFFFAOYSA-N,-4.049772856945692,CC(=O)OCCC1=CCC2CC1C2(C)C,208.301,35,0,0,26.3,2.9320000000000013,-20.0
360,361,AWZSJBDJHOOBGX-UHFFFAOYSA-O,-2.6713376636824373,CC1(C)C2C3=CC=CC=C3C=CC=2[N+](CCCCS(O)(=O)=O)=C1C=CC1CCCC(=CC=C2N(CCCCS(O)(=O)=O)C3=CC=C4C=CC=CC4=C3C2(C)C)C=1Cl,828.517,109,4,0,114.99000000000001,10.546299999999993,180.0
361,362,AWZWUAFNPBYDLB-UHFFFAOYSA-N,-2.624368665967639,CC1CCCC(C1)C(=O)OC,156.225,27,0,0,26.3,1.9857,-25.0
376,377,AXJVTIXMCNXNFH-UHFFFAOYSA-N,-4.5713298369317465,CC(=O)NC1=CC=C(F)C=C1C1C=C(Cl)C(Cl)=CC=1,298.144,29,2,0,29.1,4.757900000000002,144.2
377,378,AXJZCJSXNZZMDU-UHFFFAOYSA-N,0.2683337666,Cc1[nH]cnc1CO,112.13199999999999,16,0,1,48.91,0.21041999999999994,136.5
383,384,AXURSAQTBIXUTE-UHFFFAOYSA-N,-2.09239409392359,CC(CC)C(NC(=N)O)C(O)=O,174.2,26,0,0,93.41,0.5680700000000001,206.0
386,387,AYETZOVOIOQESV-UHFFFAOYSA-N,-1.5088468191024622,CC(=O)NC(=O)CCl,135.55,14,0,0,46.17,-0.11210000000000003,114.0
387,388,AYFVYJQAPQTCCC-UHFFFAOYSA-N,-0.1430038628,CC(O)C(N)C(O)=O,119.11999999999999,17,0,0,83.55000000000001,-1.2208999999999997,266.5
389,390,AYJXHIDNNLJQDT-UHFFFAOYSA-N,-0.8779041501,CC1=CC(=O)CC(C)(C)C1=O,152.19299999999998,23,0,0,34.14,1.5008,24.0
390,391,AYOFXUHULUCJBF-UHFFFAOYSA-N,-7.465717131967658,CC(=O)C(N=NC1=CC=C(C=C1OC)[N+]([O-])=O)C(=O)NC1=CC(Cl)=CC=C1OC,420.8090000000001,46,2,0,132.48999999999998,3.945400000000003,301.0
391,392,AYPFEYDGZDPAPE-UHFFFAOYSA-N,-4.6932923336,Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,251.68800000000002,28,2,0,35.25,3.6403000000000016,80.0
399,400,AYXYPKUFHZROOJ-UHFFFAOYSA-N,-1.148935785670854,CC(C)CC(CC(O)=O)CN,159.22899999999996,28,0,0,63.31999999999999,1.0821,191.0
400,401,AYYCRXDSCYPSRP-UHFFFAOYSA-N,-4.8187034651,Cc1cc(C)c(c(C)c1Nc2ccc(Nc3c(C)cc(C)c(c3C)[S](=O)(=O)NC4CCCCC4)c5C(=O)c6ccccc6C(=O)c25)[S](=O)(=O)NC7CCCCC7,797.056,108,4,0,150.53999999999996,9.021720000000002,296.0
401,402,AYYCRXDSCYPSRP-UHFFFAOYSA-N,-4.818693038906003,CC1C(=C(C)C=C(C)C=1NC1C=CC(NC2C(C)=C(C(C)=CC=2C)S(=O)(=O)NC2CCCCC2)=C2C=1C(=O)C1C=CC=CC=1C2=O)S(=O)(=O)NC1CCCCC1,797.056,108,4,0,150.53999999999996,9.021720000000002,296.0
404,405,AZSAUMXEXMBZBS-UHFFFAOYSA-N,-2.810170939948615,O=C1CCCC=CCCC=CCC1,178.27499999999998,31,0,0,17.07,3.412200000000002,-31.5
410,411,AZZWZMUXHALBCQ-UHFFFAOYSA-N,-3.408824851,Cc1cc(Cc2cc(C)c(O)c(C)c2)cc(C)c1O,256.34499999999997,39,2,0,40.46,3.922280000000003,176.0
411,412,AZZWZMUXHALBCQ-UHFFFAOYSA-N,-3.4088155465224506,CC1C=C(CC2=CC(C)=C(O)C(C)=C2)C=C(C)C=1O,256.34499999999997,39,2,0,40.46,3.922280000000003,176.0
420,421,BARWIPMJPCRCTP-UHFFFAOYSA-N,-7.02769523402074,CCCCCCCCC=CCCCCCCCC(=O)OCCCCCCCCC=CCCCCCCCC,532.9380000000004,106,0,0,26.3,12.60459999999998,3.375
423,424,BATVZJPOLFSGTD-UHFFFAOYSA-N,-7.0905037661,CCN(CCOC(C)OCC(C)C)c1ccc(cc1)N=Nc2ccccc2,369.509,58,2,0,46.42,5.963500000000006,-100.0
424,425,BATVZJPOLFSGTD-UHFFFAOYSA-N,-7.090493726046672,CC(C)COC(C)OCCN(CC)C1=CC=C(C=C1)N=NC1=CC=CC=C1,369.509,58,2,0,46.42,5.963500000000007,-100.0
441,442,BAYUSCHCCGXLAY-UHFFFAOYSA-N,-1.8691073865,COc1cccc(c1)C(C)=O,150.17699999999996,21,1,0,26.3,1.8978,-12.45
442,443,BAYUSCHCCGXLAY-UHFFFAOYSA-N,-1.7248169889,COc1cccc(c1)C(C)=O,150.17699999999996,21,1,0,26.3,1.8978,-12.45
443,444,BAYUSCHCCGXLAY-UHFFFAOYSA-N,-1.724809757719301,CC(=O)C1=CC(=CC=C1)OC,150.17699999999996,21,1,0,26.3,1.8978,-12.45
450,451,BBBUAWSVILPJLL-UHFFFAOYSA-N,-3.1148651615,CCCCC(CC)COCC1CO1,186.29499999999996,35,0,0,21.759999999999998,2.6182000000000007,-20.149999999999977
451,452,BBBUAWSVILPJLL-UHFFFAOYSA-N,-2.6925242829688445,CCC(COCC1CO1)CCCC,186.29499999999996,35,0,0,21.759999999999998,2.6182000000000007,-20.149999999999977
455,456,BBEWSMNRCUXQRF-UHFFFAOYSA-N,-2.8480980227,Cc1ccc(cc1[N+]([O-])=O)C(O)=O,181.147,20,1,0,80.44,1.60142,188.80555555555557
456,457,BBEWSMNRCUXQRF-UHFFFAOYSA-N,-2.258027495365429,CC1C=CC(=CC=1[N+]([O-])=O)C(O)=O,181.147,20,1,0,80.44,1.60142,188.80555555555557
457,458,BBFJODMCHICIAA-UHFFFAOYSA-N,-1.937833911,Oc1cc(C=O)cc(c1O)[N+]([O-])=O,183.11899999999997,18,1,0,100.66999999999999,0.8184999999999998,144.35
458,459,BBFJODMCHICIAA-UHFFFAOYSA-N,-1.9378322541100452,[O-][N+](=O)C1C=C(C=C(O)C=1O)C=O,183.11899999999997,18,1,0,100.67000000000002,0.8185,144.35
460,461,BBIBHXJTVUHJED-UHFFFAOYSA-N,-7.737615974067276,CC(C)OC(=O)OC1C=CC=CC=1C(=O)OOC(=O)C1C=CC=CC=1,344.319,41,2,0,88.13,3.539200000000002,69.0
461,462,BBITXNWQALLODC-UHFFFAOYSA-N,-6.5170402935,O=C1OC(=Nc2ccccc12)c3ccc(cc3)C4=Nc5ccccc5C(=O)O4,368.3480000000001,40,3,2,86.2,4.023400000000002,315.0
462,463,BBITXNWQALLODC-UHFFFAOYSA-N,-6.517032835782309,O=C1OC(=NC2=CC=CC=C12)C1C=CC(=CC=1)C1=NC2=CC=CC=C2C(=O)O1,368.3480000000001,40,3,2,86.2,4.023400000000002,315.0
466,467,BBNOJNASJQRRSH-UHFFFAOYSA-N,-4.498745517384799,N#CC1C=CC(=CC=1)NC1NC(=O)C=CN=1,212.212,24,1,1,81.57000000000001,1.3851799999999996,322.8
467,468,BBQBWWOTUMFPIE-UHFFFAOYSA-N,-3.754377879160887,CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2(O)CCCO,346.51100000000014,59,0,0,57.53,4.021900000000004,163.6
468,469,BBQLCKFJEDETJU-UHFFFAOYSA-N,-2.000505217211732,CC1C=CC(=CC=1)S(=O)(=O)NC(O)=NC1C=CC=CC=1,290.344,34,2,0,78.76,2.5190200000000003,154.5
471,472,BBZAGOMQOSEWBH-UHFFFAOYSA-N,-8.825575380983988,CCCCCCCCCCCC(=O)OCCCCCCCC,312.53800000000007,62,0,0,26.3,6.811000000000008,10.1
474,475,BCDNXQILXGVEPG-UHFFFAOYSA-N,-4.526373542752191,CC1(C)COC(C)(OC1)C1CCCC(C)(C)C=1,238.37099999999992,43,0,0,18.46,3.9121000000000032,-75.0
477,478,BCLOBWIFURSERL-UHFFFAOYSA-N,-1.4238808493,Nc1cccc(c1)[S](=O)(=O)CCO[S](O)(=O)=O,281.311,28,1,0,123.75999999999999,-0.13809999999999972,290.0
478,479,BCNXQFASJTYKDJ-UHFFFAOYSA-N,-7.477186457614432,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,300.0419999999999,18,0,0,0.0,3.8118,-50.0
480,481,BCOXBEHFBZOJJZ-UHFFFAOYSA-N,-3.7048887811573015,CCC=CCCOC(=O)C1C=CC=CC=1,204.26900000000003,31,1,0,26.3,3.1997000000000018,-20.0
482,483,BCUMFFLWJNKNOU-UHFFFAOYSA-N,-7.751991394879926,CC1=CC=C(C=C1)C1CCC(CC1)C1CCC(CC1)C=C,282.47099999999995,51,1,0,0.0,6.261220000000006,66.0
483,484,BCXSVFBDMPSKPT-UHFFFAOYSA-N,-2.3347829023,Nc1ccc2NC(=O)Nc2c1,149.15300000000002,18,1,1,74.67,0.43840000000000007,207.0
484,485,BCXSVFBDMPSKPT-UHFFFAOYSA-N,-2.3347741047581327,NC1C=C2NC(=O)NC2=CC=1,149.15300000000002,18,1,1,74.67,0.43839999999999985,207.0
492,493,BDGQITLQPABXNZ-UHFFFAOYSA-N,-1.8876837155271335,COC(=O)C1(O)CC(CO)=NN1C1N=CC=CC=1Cl,285.687,31,0,1,95.25,0.15499999999999925,129.0
495,497,BDKDHWOPFRTWPP-UHFFFAOYSA-N,-1.7182484471,CCC(CO)(COCC=C)COCC=C,214.30499999999995,37,0,0,38.69,1.7803,20.0
496,498,BDKDHWOPFRTWPP-UHFFFAOYSA-N,-1.7182409180344205,CCC(CO)(COCC=C)COCC=C,214.30499999999995,37,0,0,38.69,1.7803,20.0
500,502,BDSYEKLSEKMQDH-UHFFFAOYSA-N,-6.815799471202685,CCN(C(S)=S)C1C=CC=CC=1,197.328,23,1,0,3.24,2.7276000000000007,206.625
504,506,BDYUSDIJIDGWCY-UHFFFAOYSA-N,-3.9093070505,CCCCCCCCCCCC(=O)N(C)C,227.39199999999997,45,0,0,20.310000000000002,3.9955000000000034,19.0
505,507,BDYUSDIJIDGWCY-UHFFFAOYSA-N,-3.909295914620345,CCCCCCCCCCCC(=O)N(C)C,227.39199999999997,45,0,0,20.310000000000002,3.9955000000000034,19.0
507,509,BEARMGATPGLSKG-UHFFFAOYSA-N,-4.271076049587985,CC(CCCC(C)(C)OC(C)=O)C=C,198.30599999999998,36,0,0,26.3,3.320500000000002,-35.0
508,510,BEARMGATPGLSKG-UHFFFAOYSA-N,-4.0301641261,CC(CCCC(C)(C)OC(C)=O)C=C,198.30599999999998,36,0,0,26.3,3.320500000000002,-35.0
510,512,BEGLCMHJXHIJLR-UHFFFAOYSA-N,0.6686967562098272,CN1SC=CC1=O,115.15699999999998,12,0,1,22.0,0.4468,47.5
512,514,BEIWUHUHJDEMQO-UHFFFAOYSA-N,-6.343105307712112,CC(=C)C(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,425.269,38,0,0,63.68,2.793000000000001,52.0
516,518,BEWCNXNIQCLWHP-UHFFFAOYSA-N,-0.6401532994535013,CC(=C)C(=O)OCCNC(C)(C)C,185.267,32,0,0,38.33,1.4938,-70.0
524,528,BFEJTCHFLJECJN-UHFFFAOYSA-N,-6.4573217576,Clc1cccc2C(=O)c3cc4Nc5c(Cl)cccc5C(=O)c4cc3Nc12,381.21800000000013,36,3,2,65.72,4.982800000000002,400.0
525,529,BFEJTCHFLJECJN-UHFFFAOYSA-N,-6.457314476599088,O=C1C2=CC3NC4C(=CC=CC=4Cl)C(=O)C=3C=C2NC2=C1C=CC=C2Cl,381.2180000000001,36,3,2,65.72,4.982800000000002,400.0
533,537,BFYIZQONLCFLEV-UHFFFAOYSA-N,-4.63746245005306,CC12CCC3C(CC(=C)C4=CC(=O)C=CC43C)C1CCC2=O,296.4100000000001,46,0,0,34.14,4.029500000000003,155.13
534,538,BFZOTKYPSZSDEV-UHFFFAOYSA-N,-6.308424111539627,CCC(C)C1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,262.43699999999995,49,1,0,20.23,5.5007000000000055,36.0
536,540,BGBDMEPBLWJCHI-UHFFFAOYSA-N,-1.1269658746100863,CC1=CC(=C(C=C1)NC1=CC=C(NC2=CC=C(C)C=C2S(O)(=O)=O)C2=C1C(=O)C1=CC=CC=C1C2=O)S(O)(=O)=O,578.6240000000004,62,4,0,166.93999999999997,5.059440000000004,236.5
538,542,BGFBWRWYROQISE-UHFFFAOYSA-N,0.8350942171,CCC1(CO)COCOC1,146.18599999999998,24,0,0,38.69,0.3794,20.0
542,546,BGKAKRUFBSTALK-UHFFFAOYSA-N,-2.5886676064,COc1cc(C=O)ccc1OC(=O)C(C)C,222.23999999999995,30,1,0,52.6,2.0690999999999997,29.0
543,547,BGKAKRUFBSTALK-UHFFFAOYSA-N,-2.588662070930934,COC1C=C(C=CC=1OC(=O)C(C)C)C=O,222.23999999999998,30,1,0,52.6,2.0690999999999997,29.0
544,548,BGLZECVIKIGPIF-UHFFFAOYSA-N,-4.5784028785,O=C(Nc1ccccc1)Nc2ccccc2N[S](=O)(=O)c3ccccc3,367.43000000000006,43,3,0,87.30000000000001,4.131400000000002,158.0
545,549,BGLZECVIKIGPIF-UHFFFAOYSA-N,-4.578392914112526,O=C(NC1C=CC=CC=1NS(=O)(=O)C1C=CC=CC=1)NC1C=CC=CC=1,367.43,43,3,0,87.30000000000001,4.131400000000002,158.0
554,558,BGRKGHSKCFAPCL-UHFFFAOYSA-N,-2.4912242204,CCC(C)(C)c1ccccc1O,164.24799999999996,28,1,0,20.23,3.079800000000002,-2.95
555,559,BGRKGHSKCFAPCL-UHFFFAOYSA-N,-2.49121401554354,CC(C)(CC)C1=CC=CC=C1O,164.248,28,1,0,20.23,3.079800000000002,-2.95
556,560,BGRWYDHXPHLNKA-UHFFFAOYSA-N,-2.2792257347,CC(=O)N(CCN(C(C)=O)C(C)=O)C(C)=O,228.248,32,0,0,74.76,-0.22360000000000002,151.0
557,561,BGRWYDHXPHLNKA-UHFFFAOYSA-N,-2.279220104294698,CC(=O)N(CCN(C(C)=O)C(C)=O)C(C)=O,228.248,32,0,0,74.76,-0.22360000000000002,151.0
558,562,BGRWYDHXPHLNKA-UHFFFAOYSA-N,0.6415930192,CC(=O)N(CCN(C(C)=O)C(C)=O)C(C)=O,228.248,32,0,0,74.76,-0.22360000000000002,151.0
559,563,BGTBFNDXYDYBEY-UHFFFAOYSA-N,-2.996171461599708,CC1CCCC(C)(C)C=1C(=O)C=CC,192.302,34,0,0,17.07,3.6582000000000026,9.0
572,576,BHQBQWOZHYUVTL-UHFFFAOYSA-N,-3.9337357827,CC(C)CCOCCc1ccccc1,192.30200000000002,34,1,0,9.23,3.291800000000002,-50.0
573,577,BHQBQWOZHYUVTL-UHFFFAOYSA-N,-3.933725173195771,CC(C)CCOCCC1C=CC=CC=1,192.30200000000002,34,1,0,9.23,3.291800000000002,-50.0
574,578,BHQZSXXOSYWJSZ-UHFFFAOYSA-N,-6.8520540298,CCCCCCCCCCCCCCCCCCOCCCN(C)C,355.65100000000007,74,0,0,12.47,7.216200000000008,26.850000000000023
575,579,BHQZSXXOSYWJSZ-UHFFFAOYSA-N,-6.852042143067555,CCCCCCCCCCCCCCCCCCOCCCN(C)C,355.65100000000007,74,0,0,12.47,7.216200000000008,26.850000000000023
576,580,BHUXAQIVYLDUQV-UHFFFAOYSA-N,0.1021113643,CCN(CC)CC(C)O,131.219,26,0,0,23.47,0.7089999999999999,13.5
577,581,BHUYDZDOMFVDRA-UHFFFAOYSA-N,-3.5974537430585047,CC1C=CC(=CC=1)S(=O)(=O)OC1=CC=CC=C1C(=O)OC,306.33900000000006,35,2,0,69.67,2.5493200000000007,137.6
578,582,BHXIWUJLHYHGSJ-UHFFFAOYSA-N,-0.4317085178,CCOCCC(=O)OCC,146.18599999999998,24,0,0,35.53,0.9761000000000001,-100.0
587,591,BITAPBDLHJQAID-UHFFFAOYSA-N,-4.780107549107735,CCCCCCCCC=CCCCCCCCCN(CCO)CCO,355.6070000000001,70,0,0,43.7,5.310500000000006,-30.0
592,596,BJDAUCLANVMIOB-UHFFFAOYSA-N,-8.235366650741385,CC(C)(COC(=O)CCCCCCCCC)COC(=O)CCCCCCCCC,412.6550000000003,77,0,0,52.6,7.38040000000001,-2.0
611,615,BJXXCOMGRRCAGN-UHFFFAOYSA-N,-7.123876832071579,CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)(CO)CO,665.053,123,0,0,93.06,11.11879999999999,-7.5
614,618,BKAJNAXTPSGJCU-UHFFFAOYSA-N,-0.6092668306312817,CC(C)CC(=O)C(O)=O,130.14299999999997,19,0,0,54.37,0.6861999999999999,9.0
617,621,BKHVEYHSOXVAOP-UHFFFAOYSA-N,-3.671519317519367,FC1C=CC(=CC=1Cl)C(F)(F)F,198.54599999999996,15,1,0,0.0,3.4979000000000005,-50.0
619,623,BKKWPPMEXIXECW-UHFFFAOYSA-N,-6.683194855008166,OC(=O)CCCCCNC1N=C(NCCCCCC(O)=O)N=C(NCCCCCC(O)=O)N=1,468.5550000000003,69,0,1,186.65999999999997,3.0423,186.0
620,624,BKKWPPMEXIXECW-UHFFFAOYSA-N,-6.3920069757,OC(=O)CCCCCNc1nc(NCCCCCC(O)=O)nc(NCCCCCC(O)=O)n1,468.5550000000003,69,0,1,186.65999999999997,3.0423,186.0
621,625,BKKWPPMEXIXECW-UHFFFAOYSA-N,-5.109461101792678,OC(=O)CCCCCNC1N=C(NCCCCCC(O)=O)N=C(NCCCCCC(O)=O)N=1,468.5550000000003,69,0,1,186.65999999999997,3.0423,186.0
622,626,BKKWPPMEXIXECW-UHFFFAOYSA-N,-2.5423613079,OC(=O)CCCCCNc1nc(NCCCCCC(O)=O)nc(NCCCCCC(O)=O)n1,468.5550000000003,69,0,1,186.65999999999997,3.0423,186.0
623,627,BKKWPPMEXIXECW-UHFFFAOYSA-N,-2.1522466368,OC(=O)CCCCCNc1nc(NCCCCCC(O)=O)nc(NCCCCCC(O)=O)n1,468.5550000000003,69,0,1,186.65999999999997,3.0423,186.0
624,628,BKKWPPMEXIXECW-UHFFFAOYSA-N,-1.6765754484,OC(=O)CCCCCNc1nc(NCCCCCC(O)=O)nc(NCCCCCC(O)=O)n1,468.5550000000003,69,0,1,186.65999999999997,3.0423,186.0
626,630,BKNXOKQXQDHUJC-UHFFFAOYSA-N,-8.826085520553654,CC12CCC3C(CC=C4C=C(CCC43)OCC)C1CCC2(C#C)OC(C)=O,368.51700000000017,59,0,0,35.53,5.024500000000004,181.2
631,635,BLMDLTYKPACXMJ-UHFFFAOYSA-N,-3.56842623123398,COC1C=COC2(C)OC3=C(C4=C(C(=O)C(=NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C(N)C4=O)C(O)=C3C)C2=O,710.777,97,1,0,221.34,2.9251200000000006,155.7
633,637,BLOXMGXSDAAJGX-UHFFFAOYSA-N,-3.06982505153721,COC(=O)OCCC=CCC,158.197,25,0,0,35.53,2.1257,-20.0
634,638,BLSQLHNBWJLIBQ-UHFFFAOYSA-N,-4.661830659342474,CC(C)N1CCN(CC1)C1=CC=C(C=C1)OCC1COC(CN2C=NC=N2)(O1)C1C=CC(Cl)=CC=1Cl,532.4720000000003,67,2,1,64.88000000000001,4.462700000000003,126.3
635,639,BLTXWCKMNMYXEA-UHFFFAOYSA-N,-3.721854896262908,FC(F)=C(F)OC(F)(F)F,166.01999999999998,10,0,0,9.23,2.5579,-155.15
638,642,BLYDGIISUNWHLF-UHFFFAOYSA-N,-1.1797797514382078,NC(CN1CC(=O)C(=O)C=C1)C(O)=O,198.178,24,0,0,100.69999999999999,-1.6341999999999992,227.0
641,645,BMFVGAAISNGQNM-UHFFFAOYSA-N,0.7586357340441054,CC(C)CCN,87.16600000000001,19,0,0,26.02,0.9912000000000001,-60.0
646,650,BMRWNKZVCUKKSR-UHFFFAOYSA-N,1.0451691789,CCC(O)CO,90.122,16,0,0,40.46,-0.25039999999999996,-82.0
647,651,BMTSZVZQNMNPCT-UHFFFAOYSA-N,-0.3461061519,Nc1ncccc1O,110.11599999999997,14,0,1,59.14,0.3694,170.0
652,657,BMWUVXGFZUPLIC-UHFFFAOYSA-N,-4.123196581001161,CC(C)(CS(C)=O)N=C(O)C1=CC=CC=C1C(=O)NC1=CC=C(C=C1C)C(F)(C(F)(F)F)C(F)(F)F,540.5010000000002,59,2,0,78.75999999999999,5.998420000000004,164.0
656,661,BNPLEDMWTZFVAH-UHFFFAOYSA-N,-7.029828475053174,CC1C(N=NC2C=CC(=CC=2)C(=O)OCCOCCOC)C(=O)N(CC)C(=O)C=1C#N,428.4450000000002,55,1,0,130.65,2.18748,182.3
657,662,BOAHGIPRRKDVQY-UHFFFAOYSA-N,-6.33687317571488,CCOC1C=CC(C2CCC(CCC)CC2)=C(F)C=1F,282.3739999999999,44,1,0,9.23,5.437400000000005,60.6
661,666,BODRLKRKPXBDBN-UHFFFAOYSA-N,-2.5570799155,CC(CCO)CC(C)(C)C,144.25799999999998,30,0,0,20.23,2.4411000000000005,-75.0
662,667,BODRLKRKPXBDBN-UHFFFAOYSA-N,-2.557069382512469,CC(CCO)CC(C)(C)C,144.25799999999998,30,0,0,20.23,2.4411000000000005,-75.0
663,668,BOEGTKLJZSQCCD-UHFFFAOYSA-N,-2.9804118517937925,CC1CSC2C(NC(=O)C(N)C3C=CC(O)=CC=3)C(=O)N2C=1C(O)=O,363.3950000000001,42,1,0,132.96,0.1504999999999997,197.0
666,671,BOKGTLAJQHTOKE-UHFFFAOYSA-N,-2.9871026542,Oc1cccc2c(O)cccc12,160.172,20,2,0,40.46,2.2509999999999994,260.0
667,672,BOKGTLAJQHTOKE-UHFFFAOYSA-N,-2.4264353481,Oc1cccc2c(O)cccc12,160.172,20,2,0,40.46,2.2509999999999994,260.0
668,673,BOPPSUHPZARXTH-UHFFFAOYSA-N,-2.3134381403,CC(Cc1ccc2OCOc2c1)C=O,192.21399999999997,26,1,0,35.53,1.7928,-20.07499999999999
669,674,BOPPSUHPZARXTH-UHFFFAOYSA-N,-2.3134317723655435,CC(CC1C=CC2OCOC=2C=1)C=O,192.21399999999997,26,1,0,35.53,1.7928,-20.07499999999999
672,677,BOSAKPQILPMABW-UHFFFAOYSA-N,-8.782707869922719,CC1C(N=NC2=CC(=CC=C2)OS(=O)(=O)C2C=CC=CC=2)C(=O)N(C)C(=O)C=1C#N,424.43800000000016,46,2,0,129.26,2.745280000000001,200.0
682,687,BPEGJWRSRHCHSN-UHFFFAOYSA-N,-1.5814214761710326,CN1N=NC2=C(N=CN2C1=O)C(N)=O,194.15399999999997,20,0,2,108.17000000000002,-2.078099999999999,212.0
684,689,BPIUIOXAFBGMNB-UHFFFAOYSA-N,-4.2703037605,CCCCCCOCCCCCC,186.33899999999994,39,0,0,9.23,4.163600000000003,-44.5
685,690,BPIUIOXAFBGMNB-UHFFFAOYSA-N,-4.270292675162672,CCCCCCOCCCCCC,186.33899999999994,39,0,0,9.23,4.163600000000003,-44.5
687,692,BPLBGHOLXOTWMN-UHFFFAOYSA-N,-2.716023189592269,CC1(C)SC2C(NC(=O)COC3C=CC=CC=3)C(=O)N2C1C(O)=O,350.3960000000001,42,1,0,95.94,0.6970999999999998,199.61111111111111
688,693,BPLBGHOLXOTWMN-UHFFFAOYSA-N,-0.5893685408747121,CC1(C)SC2C(NC(=O)COC3C=CC=CC=3)C(=O)N2C1C(O)=O,350.3960000000001,42,1,0,95.94,0.6970999999999998,199.61111111111111
694,699,BPXVHIRIPLPOPT-UHFFFAOYSA-N,-0.4170262142717124,OCCN1C(=O)N(CCO)C(=O)N(CCO)C1=O,261.234,33,0,1,126.69000000000003,-3.851399999999997,135.0
695,700,BPXVHIRIPLPOPT-UHFFFAOYSA-N,0.3403663284,OCCN1C(=O)N(CCO)C(=O)N(CCO)C1=O,261.234,33,0,1,126.69000000000003,-3.851399999999997,135.0
696,701,BPXVHIRIPLPOPT-UHFFFAOYSA-N,0.64366814,OCCN1C(=O)N(CCO)C(=O)N(CCO)C1=O,261.234,33,0,1,126.69000000000003,-3.851399999999997,135.0
697,702,BPZIYBJCZRUDEG-UHFFFAOYSA-N,-3.2581057058228247,CC(C)(CO)C1OCC2(CO1)COC(OC2)C(C)(C)CO,304.383,49,0,0,77.38000000000001,0.7555999999999998,199.0
700,705,BQCWLXXZTCLGSZ-UHFFFAOYSA-N,-2.4707735629,[O-][N+](=O)c1cc(ccc1C#N)C(F)(F)F,216.11799999999994,18,1,0,66.93,2.4852800000000004,43.75
701,706,BQCWLXXZTCLGSZ-UHFFFAOYSA-N,-2.470771224886038,N#CC1C=CC(=CC=1[N+]([O-])=O)C(F)(F)F,216.11799999999994,18,1,0,66.93,2.4852800000000004,43.75
704,709,BQIXNVNLJJIBQL-UHFFFAOYSA-N,-6.768187475704772,CCC1COC(CC1)C1C=CC(=CC=1)C1C=C(F)C(=C(F)C=1)C(F)(F)OC1=CC(F)=C(F)C(F)=C1,498.43800000000016,56,3,0,18.46,8.055100000000005,79.6
707,712,BQOFWKZOCNGFEC-UHFFFAOYSA-N,-5.4353282551,CC1=CCC2C(C1)C2(C)C,136.238,26,0,0,0.0,2.9987000000000013,-80.0
708,713,BQOFWKZOCNGFEC-UHFFFAOYSA-N,-4.6704052705,CC1=CCC2C(C1)C2(C)C,136.238,26,0,0,0.0,2.9987000000000013,-80.0
709,714,BQOFWKZOCNGFEC-UHFFFAOYSA-N,-4.5660965354,CC1=CCC2C(C1)C2(C)C,136.238,26,0,0,0.0,2.9987000000000013,-80.0
713,718,BQTPKSBXMONSJI-UHFFFAOYSA-N,-2.838402774619848,O=C1C=CC(=O)N1C1CCCCC1,179.21899999999997,26,0,0,37.38,1.2440999999999998,90.0
715,720,BRCINVRBDDVLDW-UHFFFAOYSA-N,-3.551178549405828,CC1N=C2CCCCN2C(=O)C=1CCN1CCC(CC1)C(=NO)C1C=CC(F)=CC=1F,430.49900000000014,59,1,1,70.72,3.299220000000002,194.6
717,722,BRHDDEIRQPDPMG-UHFFFAOYSA-N,-1.7997284582,CC(C)(O)C1CCC(C)(O1)C=C,170.25199999999998,30,0,0,29.46,1.881,-100.0
718,723,BRHDDEIRQPDPMG-UHFFFAOYSA-N,-1.7997200867990617,CC(C)(O)C1CCC(C)(C=C)O1,170.25199999999998,30,0,0,29.46,1.881,-100.0
